Name,CW_M22220_Cranium,CW_M1942_Cranium,CW_J6023B_Cranium,CW_J6203A_Cranium,NHNW_B131_Cranium,NHNW_B79_Cranium,NHNW_J13144_Cranium,NHNW_J6239_Cranium,SHNW_M8748_Cranium,SHNW_M8749_Cranium,SHNW_M8952_Cranium,SHNW_M8951_Cranium
Y Dorsal patch 244,563.4220703,2.046328354,60.43804321,15.62810059,59.64945068,49.22344971,57.8855896,53.65296021,266.4681885,-36.63095093,-36.88812561,270.5385986
Z Dorsal patch 244,-799.4827637,-509.238623,-1244.266113,-639.9302246,-1253.450293,-996.3681641,-961.4610352,-1239.422168,-865.6803711,-736.3210938,-495.7785645,-493.1421875
X Dorsal patch 243,3.773626328,69.86426392,0.836289787,3.577063751,5.353138733,2.672450829,1.198286533,4.56350174,54.4994873,-48.15659485,-48.08023071,-61.24810791
Y Dorsal patch 243,539.296875,-20.7037674,36.64760132,-8.91913681,35.46404419,27.62393799,36.53710022,33.04535217,244.8282227,-61.37260742,-63.57536011,245.311499
Z Dorsal patch 243,-795.0471191,-509.3518555,-1238.27627,-632.7555176,-1248.54082,-991.7016602,-956.871875,-1235.764551,-865.5318359,-729.1847656,-488.2208984,-486.7192383
X Dorsal patch 242,15.53270874,79.46711426,8.358379364,11.36861954,21.21539612,14.80587311,13.66152496,17.10339203,63.97667847,-36.22641602,-33.22253113,-48.65984192
Y Dorsal patch 242,502.2025879,-54.98040771,-2.606957626,-47.80479126,-2.40657959,-7.538935852,2.370055389,-3.272607422,213.9870117,-95.14468384,-95.14950562,211.2006836
Z Dorsal patch 242,-802.1456055,-511.5167969,-1244.213672,-636.8526367,-1252.419531,-995.618457,-959.9913086,-1237.932617,-866.4601563,-737.1448242,-497.1066895,-497.0683594
X Dorsal patch 241,-0.969311619,72.43760376,3.413077545,3.810429764,3.205903244,2.22964859,1.852459335,7.419546509,55.70709229,-52.20585938,-57.79449463,-65.28954468
Y Dorsal patch 241,598.1510742,37.59384766,96.11053467,50.19701538,101.5590942,92.93361206,96.31469116,94.03726196,304.8863037,1.343951893,0.080660772,310.8572021
Z Dorsal patch 241,-796.268457,-518.1783691,-1244.500488,-641.3718262,-1253.935254,-997.6899414,-962.4598633,-1240.935938,-865.5089844,-733.1828613,-494.545166,-488.2500977
X Dorsal patch 240,20.85484772,83.76289063,12.36772308,16.34278564,26.35273132,19.73418884,18.12701416,23.26088562,67.10901489,-32.56120911,-28.94255981,-44.94382324
Y Dorsal patch 240,489.1763672,-68.48952637,-16.47940369,-62.28722534,-15.11026917,-20.34242249,-9.311654663,-15.85511017,206.0348633,-103.1942505,-103.6927368,202.3769531
Z Dorsal patch 240,-805.9074707,-513.4893555,-1247.255273,-639.254541,-1258.287598,-999.9850586,-964.1197266,-1243.188184,-867.6680664,-742.3353027,-502.3845703,-502.4422363
X Dorsal patch 24,-20.50548096,57.57473755,-16.26750641,-15.37872162,-24.31745453,-21.48242493,-19.14801483,-18.143573,37.29888306,-67.91820068,-78.61759033,-85.33129883
Y Dorsal patch 24,590.8030762,32.73807678,91.94055786,46.3340271,91.42167969,84.71787109,89.8953186,88.15029297,297.7388428,-6.958912659,-11.47963715,303.1930176
Z Dorsal patch 24,-802.530957,-526.8139648,-1248.090527,-646.560791,-1256.880371,-1002.508594,-962.1296875,-1244.223828,-871.190332,-733.6279297,-490.9648926,-484.2858887
X Dorsal patch 239,0.924057007,71.78565674,2.972843552,3.923439789,4.752051926,2.135808372,1.135320377,6.110016632,55.65632324,-50.72759399,-53.37678223,-63.34829712
Y Dorsal patch 239,578.4164551,19.68056641,77.12799683,32.20810547,77.21548462,69.88897705,76.57507324,71.54419556,283.7636963,-19.61585693,-21.20920868,288.7924072
Z Dorsal patch 239,-796.3885742,-514.1480957,-1244.199512,-639.6541504,-1250.46543,-992.8192383,-957.7946289,-1236.787305,-864.4078125,-731.3038086,-490.7344238,-486.9146484
X Dorsal patch 238,20.3968338,95.34428101,24.30746307,24.17555847,32.01281128,29.48947754,25.47896423,33.8292572,77.42183228,-34.20067139,-33.24108887,-43.57145386
Y Dorsal patch 238,600.9665039,39.02037354,97.28343506,52.84279175,99.69230347,89.04904785,94.96306763,93.05814819,304.8551514,3.842363739,1.204009438,311.9865723
Z Dorsal patch 238,-809.6662598,-523.7774414,-1259.838086,-656.5921875,-1267.473633,-1009.451855,-969.7536133,-1255.552539,-869.9628906,-748.7158203,-509.0104492,-501.2720703
X Dorsal patch 237,12.84181366,86.10136108,18.19539032,17.47700043,21.15543671,19.43401337,16.26877594,26.3887207,67.70648804,-43.35920105,-44.1656311,-52.44517822
Y Dorsal patch 237,607.7254883,44.16034241,103.4953979,58.26531982,108.0979004,99.95992432,103.1122803,99.62175903,311.833252,9.085742188,7.721470642,318.9616455
Z Dorsal patch 237,-801.5995605,-518.2332031,-1251.560449,-647.5507324,-1258.321191,-1003.105273,-962.8138672,-1248.274316,-867.2873047,-740.9473145,-500.9920898,-492.6204102
X Dorsal patch 236,25.25203552,89.10392456,24.64605408,22.99770813,31.0827301,25.42689056,19.16213379,26.54290466,75.52348022,-33.66186829,-33.83184204,-43.34888
Y Dorsal patch 236,553.6402832,-9.222573853,50.74849243,4.627656174,48.7646637,37.73153992,47.88839722,44.04243164,257.3380127,-46.36375732,-46.85047913,260.2409424
Z Dorsal patch 236,-801.0768555,-509.6379883,-1245.820605,-639.4835938,-1254.814258,-997.9317383,-962.7294922,-1241.029883,-868.2705078,-737.5740723,-497.1258789,-496.1869629
X Dorsal patch 235,28.95509033,92.4960144,27.30667419,27.93336182,50.23151245,39.96464539,31.65848389,43.58100586,85.21206055,-18.57359772,-19.93514252,-28.98343811
Y Dorsal patch 235,530.8154785,-33.73358154,26.1728241,-21.84670258,30.31692505,21.66660461,31.81694641,26.92821655,243.5640381,-63.05703735,-62.00259399,244.1424805
Z Dorsal patch 235,-800.8552246,-507.7436523,-1245.92002,-638.8523926,-1253.555273,-993.4464844,-960.5416992,-1236.112402,-861.3013672,-738.8300293,-499.7164551,-500.0129883
X Dorsal patch 234,6.445632172,75.29217529,-1.957699966,2.211627388,7.972084808,2.426938057,0.25567131,1.356083965,54.50921631,-48.11450195,-42.20913086,-60.4664978
Y Dorsal patch 234,457.2015625,-104.7229858,-57.35032959,-96.80635376,-50.4339386,-54.54675293,-43.00680542,-50.35069275,176.4409668,-133.0682373,-134.5545044,173.2195923
Z Dorsal patch 234,-814.5864258,-526.3072754,-1251.640332,-647.2251465,-1252.371387,-995.3345703,-963.4327148,-1238.514844,-873.0614258,-741.3133301,-502.0180664,-498.6617676
X Dorsal patch 233,20.29834442,84.07992554,19.53848419,18.50256348,26.71197205,20.43981171,15.51187439,23.27345734,71.16642456,-35.77514038,-35.94272156,-45.36405945
Y Dorsal patch 233,549.7249023,-13.01940155,46.62720337,0.274991918,45.90973816,35.22288208,44.89727478,41.25737,255.4960693,-50.31297913,-50.90760498,256.6465576
Z Dorsal patch 233,-797.0074219,-507.5327148,-1242.695801,-636.0774902,-1249.041211,-992.4629883,-958.3692383,-1237.141699,-862.8300781,-732.2350098,-492.3300293,-491.226416
X Dorsal patch 232,14.72303925,79.00097046,10.7214653,12.64663773,22.85604858,15.82676849,13.45067749,18.39924164,65.35216675,-35.56141968,-34.79391785,-47.36725464
Y Dorsal patch 232,524.4523926,-35.05108643,20.41077881,-25.39170532,20.76800995,13.76607361,22.76825409,18.97402954,231.9066895,-75.66497803,-75.62329712,231.2601807
Z Dorsal patch 232,-796.412207,-507.6935547,-1239.850195,-633.551123,-1247.702539,-991.1006836,-956.9094727,-1233.302441,-862.4265625,-732.4009766,-491.7069336,-491.3974121
X Dorsal patch 231,22.62672272,86.01775513,14.71018219,18.17793121,28.82952881,21.86153107,20.66672516,24.78605804,69.87792969,-30.32377625,-26.69396057,-42.29754333
Y Dorsal patch 231,496.5561523,-60.56074829,-8.547392273,-54.97145386,-8.626067352,-13.17653046,-2.92159977,-9.016854095,212.0060791,-97.08947144,-97.28772583,208.0984375
Z Dorsal patch 231,-804.4180664,-511.286084,-1246.628027,-638.9307617,-1258.667188,-999.2241211,-963.2125977,-1241.984473,-866.5032227,-741.8095215,-501.879248,-503.1762695
X Dorsal patch 230,19.5009491,83.52625732,18.05071716,18.26176453,31.69916687,23.47040253,18.35405426,27.24188232,72.32210693,-30.85433655,-31.54473267,-41.50223694
Y Dorsal patch 230,535.8695313,-26.60797424,32.11272888,-14.84677429,32.69603271,23.60366669,33.32070313,29.76387634,244.7326172,-62.74858398,-62.97662964,244.1610596
Z Dorsal patch 230,-796.6475098,-506.5988281,-1241.384961,-634.4972168,-1246.738086,-991.1466797,-956.5754883,-1233.901465,-860.1527344,-731.397168,-492.2265625,-491.695166
X Dorsal patch 23,-49.30927124,35.15855713,-48.64264221,-45.56368713,-56.6083374,-56.75419922,-50.22576599,-54.85563965,13.79209595,-103.892749,-105.2979248,-122.4175537
Y Dorsal patch 23,566.9183594,12.10361176,71.00170288,21.30069122,60.57486572,55.78265991,63.36721802,64.43236694,271.4224609,-34.02108765,-43.28336792,273.5245361
Z Dorsal patch 23,-826.4902344,-551.3767578,-1269.54707,-666.6263184,-1285.720898,-1024.534375,-986.9584961,-1268.536719,-900.8674805,-750.3830078,-507.990918,-499.9390137
X Dorsal patch 229,9.156731415,78.52980957,0.664597321,5.39500351,13.43549652,7.653478241,4.709003448,6.440164948,58.0112793,-44.88085938,-38.09707336,-56.56084595
Y Dorsal patch 229,454.1925781,-107.1667847,-59.71662598,-100.18526,-57.18638306,-60.82156982,-49.3155304,-57.30044556,171.5679077,-137.3812744,-138.3600708,168.8421997
Z Dorsal patch 229,-816.8041992,-527.834668,-1254.253027,-649.4754395,-1255.266309,-997.3344727,-964.5318359,-1241.277539,-873.3808594,-743.8352051,-504.844873,-502.4813965
X Dorsal patch 228,18.67106628,85.45494995,19.75373535,18.26555481,24.05029297,19.21954956,15.94912109,22.64856415,70.80609741,-39.14495239,-37.34190979,-47.99098816
Y Dorsal patch 228,570.5105957,10.13757172,67.98496704,23.22124481,67.89472046,58.40449219,65.89788208,61.43627319,273.8876221,-28.80568848,-29.08106384,278.7497803
Z Dorsal patch 228,-799.2854004,-510.4746582,-1244.53877,-641.3364746,-1254.16084,-996.4001953,-961.4973633,-1239.083691,-865.4227539,-736.6692871,-496.4710938,-492.9255371
X Dorsal patch 227,14.75863647,79.2664978,13.0265976,13.79765625,21.20644684,15.68497925,11.90094223,18.59414063,65.97067261,-37.80960083,-37.95436401,-48.92943115
Y Dorsal patch 227,538.8648926,-22.67911224,35.57366333,-10.81973267,34.53106995,26.16036072,35.5774353,32.0239563,245.6950195,-61.22824097,-62.04685669,245.7738037
Z Dorsal patch 227,-795.9278809,-507.6091797,-1239.78418,-633.1763184,-1248.10332,-991.3793945,-957.1955078,-1235.738867,-862.3729492,-731.6981445,-491.5922852,-490.4952148
X Dorsal patch 226,9.019978333,74.6975769,7.600883484,8.789907074,11.98652878,8.542480469,5.600001907,11.02745972,60.08442383,-44.56167908,-44.81196899,-56.4656189
Y Dorsal patch 226,549.5354492,-11.22367477,46.93226318,1.354446983,45.36454468,36.72869873,45.64845886,41.66052856,254.6239014,-50.79714966,-52.65012817,256.0938232
Z Dorsal patch 226,-795.2888672,-508.7248047,-1240.050391,-634.2317383,-1248.088184,-991.1110352,-957.3263672,-1235.237598,-864.0803711,-729.1666992,-489.3385742,-488.1942383
X Dorsal patch 225,25.43721161,89.05603027,25.13769684,23.57983398,34.40844421,26.38650208,20.89054718,29.91290894,77.84675293,-30.47201843,-31.56696472,-39.82727661
Y Dorsal patch 225,546.4975098,-17.08461304,43.27026672,-3.984044266,42.73988953,31.40594177,41.68621826,38.26603699,253.7648682,-52.94975586,-53.28417358,253.8408447
Z Dorsal patch 225,-799.1719727,-507.9065918,-1244.86875,-637.7880859,-1251.416211,-995.1072266,-961.0717773,-1238.255762,-864.7695313,-736.4469238,-496.1074219,-495.3158691
X Dorsal patch 224,9.315169525,80.68128662,14.53560791,12.72410278,16.27142487,13.62385559,11.77203293,19.01947479,64.56204224,-44.59169006,-45.48718567,-55.05198364
Y Dorsal patch 224,594.4093262,33.52726746,91.38287354,46.36815491,94.89573975,86.45773315,91.58121948,87.43606567,299.2969971,-3.189494133,-4.365672302,305.6260986
Z Dorsal patch 224,-798.341748,-514.8961426,-1246.194434,-643.6748047,-1254.417773,-997.7236328,-960.8335938,-1242.097363,-864.6207031,-735.9963867,-496.6091797,-490.3056641
X Dorsal patch 223,24.43202362,88.06116333,22.76992493,23.08422241,42.26332397,32.01925049,25.17978973,35.7387207,78.93119507,-24.30145721,-25.25627594,-34.66150818
Y Dorsal patch 223,532.311084,-31.12292175,28.01552124,-19.49812012,30.07263794,21.28577576,31.2074585,27.77635193,243.3674561,-64.12033081,-63.69970093,242.8583496
Z Dorsal patch 223,-798.2830078,-506.6279785,-1243.335938,-636.203418,-1248.083691,-991.2860352,-958.1587891,-1231.746094,-859.0455078,-734.4242676,-495.3097656,-495.1527832
X Dorsal patch 222,28.67745056,107.0610962,35.87489319,35.31962891,45.30844421,42.51589661,39.19274597,48.29389648,86.46728516,-26.20158997,-24.95447693,-34.52146606
Y Dorsal patch 222,604.8175781,41.54358826,100.7441345,56.87842407,103.3853638,92.63201294,97.9253479,97.34462891,308.2214111,7.95541153,4.995021439,317.5427734
Z Dorsal patch 222,-815.087207,-522.5286621,-1263.644434,-662.0399902,-1274.89834,-1016.048438,-975.9603516,-1261.32793,-870.8972656,-755.7255859,-517.1926758,-508.8944336
X Dorsal patch 221,7.012189484,76.20304565,8.463525391,8.458650208,11.33653793,7.720877075,6.283539581,11.51668549,60.89099731,-46.45375977,-47.41094666,-58.38967285
Y Dorsal patch 221,575.4432129,16.28438721,73.50360107,28.78985291,73.66524048,65.6538147,72.67607422,67.52163696,280.0935303,-23.0614502,-24.2309494,284.8788818
Z Dorsal patch 221,-796.9375488,-512.5083008,-1244.488184,-640.1256348,-1251.052246,-993.5994141,-958.1067383,-1237.863086,-864.3416016,-732.3821289,-492.3241699,-488.8579102
X Dorsal patch 220,25.42179871,100.9363281,29.08088684,29.37120972,37.69376831,34.58200989,30.512677,38.09023743,85.01195068,-29.76405945,-28.02110901,-37.57885132
Y Dorsal patch 220,590.8724609,31.74759827,89.10269775,43.37170105,87.84989014,77.18883057,84.18776855,82.15157471,293.4367432,-6.943909454,-9.814511871,300.6545654
Z Dorsal patch 220,-815.234082,-527.1515625,-1264.833887,-661.1620605,-1273.032227,-1013.628711,-973.7899414,-1259.828906,-872.1770508,-754.8883301,-514.9432129,-508.5548828
X Dorsal patch 22,-26.58812866,48.0472229,-29.5754364,-25.69973145,-45.22186584,-43.41833801,-34.45975037,-41.30974121,19.37985687,-85.25209351,-83.19424438,-101.9611816
Y Dorsal patch 22,531.9907227,-28.47077332,32.26187439,-18.4639328,30.64726257,25.35977173,35.94856262,34.36974487,248.1602783,-60.37915039,-67.14710693,244.8975098
Z Dorsal patch 22,-801.6063477,-522.4631836,-1244.404199,-638.8845703,-1249.90127,-993.5166016,-961.2652344,-1235.74502,-876.1476563,-726.4233398,-485.3860352,-480.8106934
X Dorsal patch 219,56.02095947,123.7798462,58.64157104,57.02443848,68.50714111,64.61917725,56.46584473,70.55070801,106.327124,-4.748546219,-6.915766144,-14.81748962
Y Dorsal patch 219,572.1092773,6.59068222,67.5947937,19.18510895,65.35665894,55.46190796,61.90024414,59.82571411,269.8655762,-31.00683289,-30.71106567,277.0498779
Z Dorsal patch 219,-818.4478027,-515.3023438,-1263.613477,-659.6087891,-1280.952051,-1016.763477,-980.7166016,-1258.425195,-873.8240234,-762.0844238,-522.9110352,-520.1057617
X Dorsal patch 218,12.96721649,86.72034912,19.51824036,17.46013031,21.39077606,20.99749451,16.00584259,27.96838989,67.45136108,-43.11593933,-46.04407349,-53.03217773
Y Dorsal patch 218,613.4976074,48.85757446,109.2668945,63.92019653,114.2603394,106.8133545,109.2353271,105.0297974,317.5259033,14.32293701,13.50559082,325.2795166
Z Dorsal patch 218,-800.159668,-517.4824707,-1249.859375,-646.7130371,-1256.2375,-1001.131543,-961.3930664,-1246.249316,-865.0009766,-738.7949219,-500.1245605,-490.3752441
X Dorsal patch 217,3.152782249,70.26780396,1.855855751,4.098164749,5.390922165,2.768319321,1.00785408,5.285087585,55.1223877,-49.03299561,-49.68859253,-62.13539429
Y Dorsal patch 217,552.322168,-7.513249969,50.1977478,4.963277435,48.4543457,40.30684204,49.04096375,44.9247345,257.3393799,-47.55095825,-50.20037537,259.1842529
Z Dorsal patch 217,-795.2733398,-510.1360352,-1240.416699,-634.3985352,-1249.203809,-992.1318359,-957.0862305,-1235.156934,-865.3970703,-729.215332,-488.1861816,-487.1256836
X Dorsal patch 216,6.572161102,74.99876099,-1.702010727,2.278778648,8.474479675,2.99568615,0.649031544,2.305586243,54.587146,-47.45513916,-42.06071167,-60.39215088
Y Dorsal patch 216,460.7928223,-101.255542,-53.67581787,-92.70044556,-43.50219727,-48.46087952,-37.04355469,-43.68876648,181.0022095,-128.8205688,-130.2527344,177.3230347
Z Dorsal patch 216,-813.2876465,-524.5443359,-1250.112402,-646.0321289,-1252.622266,-995.721875,-962.9148438,-1237.971973,-872.1139648,-740.0924316,-500.8613281,-498.0599609
X Dorsal patch 215,9.410018158,74.26573486,5.595035934,7.839729309,13.80177612,8.166899109,7.298636627,10.96836624,59.42838745,-41.77082214,-41.29786377,-54.36539917
Y Dorsal patch 215,527.9328613,-31.38272705,24.49086304,-20.77801514,24.62750702,17.33561249,26.17949524,22.56999207,234.0074951,-73.10899048,-73.78341064,233.9854736
Z Dorsal patch 215,-795.8492676,-508.2855957,-1238.985938,-632.870752,-1248.497949,-993.9131836,-956.9037109,-1235.226953,-863.7540039,-731.5197754,-490.5274902,-489.3586426
X Dorsal patch 214,22.82023621,86.90219116,16.90254974,18.81212769,32.76243591,24.56612854,22.74717865,27.36987,73.10929565,-28.44492493,-25.10571747,-38.56938477
Y Dorsal patch 214,511.8918945,-46.31064453,6.500382996,-40.05515747,6.367543793,1.152084446,10.3996254,5.02115593,222.7180176,-85.42160034,-84.77647095,219.5470703
Z Dorsal patch 214,-801.139209,-507.8429199,-1243.329297,-637.1429688,-1252.241895,-994.3121094,-959.0368164,-1236.350586,-863.3249023,-738.7886719,-497.6322266,-498.9036133
X Dorsal patch 213,26.90185242,91.25293579,19.79917755,22.3055542,35.52755127,27.69675598,26.53693848,30.24255066,76.17127075,-25.35375366,-21.36013184,-36.29274597
Y Dorsal patch 213,504.6497559,-52.5963562,-1.093444061,-48.15612793,-1.891777992,-6.083109283,3.492951965,-2.607642746,218.3230713,-90.28111572,-89.63703003,213.8724121
Z Dorsal patch 213,-804.3150879,-509.0180176,-1246.564258,-639.0939453,-1258.320703,-998.3076172,-962.646582,-1241.199902,-864.844043,-742.295752,-502.4015625,-505.3622559
X Dorsal patch 212,51.19572754,121.9819946,52.51502075,51.3256897,61.30258179,59.89901123,51.28077393,63.92216797,104.6386353,-10.06873245,-12.6530159,-21.55526581
Y Dorsal patch 212,573.6432617,9.648963165,70.07034302,20.82115173,65.69093628,57.03479614,64.09624634,61.26776733,270.2278809,-30.84667053,-30.43772278,278.2552979
Z Dorsal patch 212,-824.6938477,-521.0553711,-1270.222461,-665.1233887,-1291.406152,-1025.69082,-987.6223633,-1270.791699,-880.0304688,-769.8568359,-529.2063477,-527.1190918
X Dorsal patch 211,23.8740799,93.41847534,24.55025787,24.36200256,31.38017578,26.25390015,22.08651581,28.07744751,79.55421753,-32.76876831,-31.63816528,-43.0382782
Y Dorsal patch 211,571.9844238,11.52482605,68.7800293,23.55585022,67.16448364,56.35623169,64.2574585,59.77105103,271.8095947,-29.61342773,-29.96018677,277.5908936
Z Dorsal patch 211,-809.106543,-518.197168,-1255.753613,-651.5057617,-1265.474316,-1008.695508,-971.0697266,-1251.078711,-874.5420898,-747.787207,-507.6947754,-503.9322266
X Dorsal patch 210,15.13469696,79.83832397,14.29631805,14.04635315,19.24081726,14.76433411,10.64293594,17.15733643,65.83959351,-40.30197144,-40.5773407,-51.10625
Y Dorsal patch 210,552.6845703,-8.903097534,49.87375488,4.162683487,48.7164093,38.97553711,48.03287048,44.00488892,257.5505127,-47.43293457,-48.76070557,259.3322021
Z Dorsal patch 210,-796.4051758,-507.6881348,-1241.620215,-635.7247559,-1248.536035,-991.6496094,-957.7112305,-1236.502246,-863.4046875,-730.5417969,-491.3585938,-489.9699707
X Dorsal patch 21,-21.64864044,57.85592041,-16.47489471,-15.62954102,-25.56115112,-23.0206192,-20.41534729,-19.97698669,39.15819702,-70.74151611,-80.32880859,-85.27936401
